,Unnamed: 0,Condition,Contrast,List,MeanAffectivity,SubjNo,Unnamed: 16,Unnamed: 17,correct response,date,experiment_name,frameRate,given response,match?,participant,perceptual rating,prime,prime_semantics,rt,session,PairID
152,152,New,50,1,-3.5348837210000004,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,1,frost bite,Negative phrase,1.2119820118,1,1042
153,153,Sklar_Hebrew_negative,80,1,-2.15,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,2,מגולח ראש,Hebrew,2.10568284988,1,
154,154,Sklar_Hebrew_negative,50,1,-3.75,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,2,כיסא חשמלי,Hebrew,0.941422224045,1,
155,155,Sklar_Hebrew_negative,80,1,-3.55,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,2,רכב הפוך,Hebrew,0.882380962372,1,
156,156,Sklar_Hebrew_neutral,50,1,0.1,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,1,פסי האטה,Hebrew,1.35288786888,1,
157,157,New,50,1,-3.146341463,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,1,The octopus caught Harry,Negative sentence,1.83514499664,1,6
158,158,New,50,1,-2.790697674,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,1,missing teeth,Negative phrase,2.3641569614400004,1,1037
159,159,New,50,1,-4.744186047,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,2,The lawnmower chewed the kitten,Negative sentence,1.05881404877,1,15
160,160,Sklar,50,1,0.454545455,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,1,windshield,Neutral phrase,1.55293822289,1,1016
161,161,New,50,1,-2.644444444,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,2,The ball hit Sam,Negative sentence,1.15297007561,1,16
162,162,Sklar,50,1,-2.255813953,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,1,weak knees,Negative phrase,3.14060211182,1,1030
163,163,New,50,1,0.363636364,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,2,traffic light,Neutral phrase,1.9526941776299997,1,1051
164,164,Sklar_Hebrew_neutral,80,1,-0.2,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,1,גלגל שיניים,Hebrew,1.09891319275,1,
165,165,Sklar_Hebrew_negative,50,1,-1.74,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,1,פיק ברכיים,Hebrew,1.12237000465,1,
166,166,Sklar_Hebrew_negative,80,1,-4.35,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,2,מחנה ריכוז,Hebrew,0.94124007225,1,
167,167,New,50,1,-4.243902439,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,2,The brick hit the baby,Negative sentence,1.81157898903,1,10
168,168,New,50,1,-3.511627907,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,1,The patient injected the nurse,Negative sentence,1.99967598915,1,1
169,169,New,50,1,0.522727273,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,2,letterbox,Neutral phrase,1.06386899948,1,1018
170,170,New,50,1,-3.840909091,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,1,The criminal tackled the policeman,Negative sentence,1.9339261055,1,28
171,171,Sklar_Hebrew_negative,50,1,-2.15,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,3,מגולח ראש,Hebrew,1.08241200447,1,
172,172,New,50,1,0.186046512,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,2,Andy cut the paper,Neutral sentence,0.987997055054,1,17
173,173,New,50,1,2.558139535,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,2,The soldiers captured the terrorists,Neutral sentence,1.0903608799,1,23
174,174,Sklar_Hebrew_neutral,80,1,1.15,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,2,גג-רעפים,Hebrew,1.0469958782200002,1,
175,175,New,50,1,-1.952380952,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,1,black head,Negative phrase,1.6664459705399999,1,1043
176,176,New,50,1,-1.4883720930000002,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,2,The photographer shot the actor,Neutral sentence,0.988204956055,1,19
177,177,Sklar_Hebrew_neutral,80,1,1.95,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,3,סבון גוף,Hebrew,1.01177787781,1,
178,178,New,50,1,0.045454545,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,1,The journalist followed the attacker,Neutral sentence,2.0076611042,1,21
179,179,New,50,1,-4.522727273,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,1,John kicked the baby,Negative sentence,1.22817802429,1,13
180,180,New,50,1,-3.139534884,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,1,water boarding,Negative phrase,1.41653990746,1,1034
181,181,New,50,1,-4.3170731710000005,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,2,The terrorists captured the soldiers,Negative sentence,1.0120739936799998,1,23
182,182,Sklar,50,1,0.325581395,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,1,gear shift,Neutral phrase,1.12260508537,1,1010
183,183,New,50,1,-4.581395349,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,1,The car crushed the officer,Negative sentence,1.25169706345,1,9
184,184,New,50,1,-1.75,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,1,The baby kicked john,Neutral sentence,1.5059468746200002,1,13
185,185,New,50,1,-0.909090909,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,2,The dog jumped on Steve,Neutral sentence,0.9176039695739999,1,11
186,186,New,50,1,-2.022727273,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,3,The paper cut Andy,Negative sentence,0.996150970459,1,17
187,187,Sklar,50,1,0.8863636359999999,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,1,computer screen,Neutral phrase,2.12914204597,1,1012
188,188,Sklar_Hebrew_negative,80,1,-3.11,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,2,ליל הבדולח,Hebrew,0.9961588382719999,1,
189,189,Sklar_Hebrew_neutral,50,1,1.65,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,1,ארגז חול,Hebrew,1.5411250591299999,1,
190,190,Sklar_Hebrew_negative,50,1,-2.68,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,2,טיפול שורש,Hebrew,0.906100988388,1,
191,191,Sklar_Hebrew_negative,80,1,-3.35,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,1,פיטריות ברגליים,Hebrew,1.55283713341,1,
192,192,New,50,1,-2.23255814,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,2,The male was a pig,Negative sentence,0.993157863617,1,18
193,193,Sklar_Hebrew_negative,80,1,2.25,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,1,פנס בעין,Hebrew,1.16495108604,1,
194,194,Sklar_Hebrew_neutral,50,1,0.3,10,,,down,2016_Jan_14_1311,CFS popping time,85.02817849350001,down,1,,1,תיבת דואר,Hebrew,1.9411468505900003,1,
195,195,Sklar,50,1,0.88372093,10,,,up,2016_Jan_14_1311,CFS popping time,85.02817849350001,up,1,,1,front door,Neutral phrase,1.28700399399,1,1004
196,0,New,50,1,-1.219512195,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,The man ate the snake,Neutral sentence,1.51759815216,1,29
197,1,New,50,1,-4.243902439,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,2,The brick hit the baby,Negative sentence,1.31775188446,1,10
198,2,Sklar_Hebrew_negative,50,1,-1.74,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,פיק ברכיים,Hebrew,1.6471381187399998,1,
199,3,Sklar_Hebrew_neutral,80,1,2.05,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,ארון בגדים,Hebrew,1.16452908516,1,
200,4,Sklar_Hebrew_negative,80,1,-1.74,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,2,פיק ברכיים,Hebrew,1.17666912079,1,
201,5,New,50,1,-1.840909091,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,3,spotty face,Negative phrase,1.11772894859,1,1038
202,6,Sklar_Hebrew_negative,80,1,-2.15,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,מגולח ראש,Hebrew,2.64684605598,1,
203,7,New,50,1,0.522727273,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,2,letterbox,Neutral phrase,1.3462100029,1,1018
204,8,Sklar,50,1,-4.395348837,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,concentration camp,Negative phrase,1.4233889579799999,1,1026
205,9,New,50,1,-2.046511628,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,The baby hit Mum,Neutral sentence,1.17283797264,1,14
206,10,New,50,1,-2.731707317,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,3,computer bug,Negative phrase,1.4115250110600002,1,1039
207,11,New,50,1,-3.536585366,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,2,The washer spun the child,Negative sentence,1.1345970630600002,1,27
208,12,Sklar_Hebrew_neutral,50,1,1.05,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,דלת כניסה,Hebrew,2.29850888252,1,
209,13,Sklar_Hebrew_neutral,50,1,0.85,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,3,דף שורות,Hebrew,2.04308319092,1,
210,14,Sklar,50,1,0.214285714,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,3,cogwheel,Neutral phrase,1.41173887253,1,1003
211,15,New,50,1,-2.545454545,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,2,dentist drill,Negative phrase,3.6980359554300004,1,1046
212,16,Sklar_Hebrew_negative,50,1,-2.68,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,2,טיפול שורש,Hebrew,2.1057629585299997,1,
213,17,New,50,1,-2.311111111,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,3,Steve jumped on the dog,Negative sentence,1.5412638187399998,1,11
214,18,New,50,1,2.681818182,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,3,The bunny outwitted the hunter,Neutral sentence,1.7411770820599997,1,22
215,19,Sklar_Hebrew_neutral,50,1,0.35,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,2,מנחת מסוקים,Hebrew,1.50560617447,1,
216,20,New,50,1,-3.5348837210000004,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,frost bite,Negative phrase,2.56425619125,1,1042
217,21,Sklar,50,1,0.5111111110000001,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,3,tile roof,Neutral phrase,1.7646279335,1,1002
218,22,Sklar_Hebrew_negative,50,1,-2.05,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,3,שיער פנים,Hebrew,1.7526760101299999,1,
219,23,New,50,1,-4.744186047,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,2,The lawnmower chewed the kitten,Negative sentence,1.3413159847299998,1,15
220,24,New,50,1,-1.414634146,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,3,Claire dragged the car,Neutral sentence,1.47538590431,1,12
221,25,Sklar_Hebrew_negative,80,1,2.25,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,3,פנס בעין,Hebrew,1.20521998405,1,
222,26,New,50,1,-2.833333333,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,3,The dog chased baby,Negative sentence,1.36492013931,1,7
223,27,New,50,1,-4.048780488,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,3,The poacher caught the elephant,Negative sentence,1.4638528823899999,1,8
224,28,New,50,1,0.071428571,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,2,The pig was a male,Neutral sentence,1.4938240051299998,1,18
225,29,Sklar_Hebrew_neutral,50,1,-0.1,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,מוט הילוכים,Hebrew,1.10596013069,1,
226,30,Sklar_Hebrew_neutral,50,1,1.45,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,תיקרה גבוהה,Hebrew,2.43485212326,1,
227,31,Sklar_Hebrew_negative,50,1,-2.15,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,תשעה באב,Hebrew,1.48228597641,1,
228,32,New,50,1,1.3023255809999998,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,dining table,Neutral phrase,1.29887700081,1,1023
229,33,New,50,1,-0.909090909,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,0,,1,The dog jumped on Steve,Neutral sentence,1.31786799431,1,11
230,34,New,50,1,3.545454545,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,The fireman killed the fire,Neutral sentence,2.0280919075,1,4
231,35,Sklar_Hebrew_negative,80,1,-3.35,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,0,פיטריות ברגליים,Hebrew,1.42001104355,1,
232,36,Sklar_Hebrew_neutral,50,1,0.2,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,מגרש חנייה,Hebrew,4.75206589699,1,
233,37,New,50,1,-4.363636364,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,0,Dad slapped the toddler,Negative sentence,1.4116809368099998,1,5
234,38,Sklar_Hebrew_negative,50,1,-3.45,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,ריח מהפה,Hebrew,3.34861087799,1,
235,39,Sklar,50,1,0.8863636359999999,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,3,computer screen,Neutral phrase,2.31722211838,1,1012
236,40,New,50,1,-4.658536585,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,2,The boar ate Bobby,Negative sentence,2.0351121425599996,1,3
237,41,New,50,1,-3.146341463,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,2,The octopus caught Harry,Negative sentence,2.16447806358,1,6
238,42,Sklar_Hebrew_negative,80,1,-2.05,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,שיער פנים,Hebrew,2.8073148727399997,1,
239,43,Sklar_Hebrew_negative,50,1,-3.75,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,0,כיסא חשמלי,Hebrew,2.33412694931,1,
240,44,Sklar,50,1,0.454545455,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,3,windshield,Neutral phrase,2.04683208466,1,1016
241,45,Sklar_Hebrew_neutral,80,1,0.2,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,0,מגרש חנייה,Hebrew,1.71760106087,1,
242,46,Sklar_Hebrew_negative,80,1,-3.85,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,0,נרדם בנהיגה,Hebrew,2.25861096382,1,
243,47,Sklar_Hebrew_negative,50,1,-3.11,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,ליל הבדולח,Hebrew,2.59974503517,1,
244,48,Sklar_Hebrew_negative,80,1,-3.1,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,0,מנוחת עולמים,Hebrew,1.48239088058,1,
245,49,Sklar_Hebrew_negative,50,1,-3.85,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,נרדם בנהיגה,Hebrew,4.93988800049,1,
246,50,Sklar_Hebrew_neutral,80,1,0.85,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,0,דף שורות,Hebrew,1.7646341323900003,1,
247,51,New,50,1,-2.790697674,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,3,missing teeth,Negative phrase,1.5883100032799997,1,1037
248,52,Sklar,50,1,-3.813953488,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,3,electric chair,Negative phrase,1.64672112465,1,1048
249,53,New,50,1,-1.952380952,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,2,black head,Negative phrase,6.8035688400300005,1,1043
250,54,New,50,1,-1.159090909,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,The kitten chewed the lawnmower,Neutral sentence,1.6939060688,1,15
251,55,Sklar_Hebrew_neutral,80,1,1.05,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,0,דלת כניסה,Hebrew,1.23512387276,1,
252,56,Sklar_Hebrew_negative,80,1,-3.11,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,0,ליל הבדולח,Hebrew,3.2229211330400003,1,
253,57,Sklar_Hebrew_negative,50,1,-2.15,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,0,מגולח ראש,Hebrew,3.11348295212,1,
254,58,Sklar_Hebrew_neutral,50,1,0.85,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,0,תיק גב,Hebrew,3.43493700027,1,
255,59,Sklar_Hebrew_neutral,50,1,0.35,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,שרפרף מעץ,Hebrew,3.4934530258199996,1,
256,60,Sklar,50,1,-2.8409090910000003,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,2,upside-down car,Negative phrase,2.52881193161,1,1045
257,61,New,50,1,-3.139534884,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,water boarding,Negative phrase,2.4396121501900003,1,1034
258,62,New,50,1,-1.75,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,The baby kicked john,Neutral sentence,3.84625697136,1,13
259,63,Sklar,50,1,0.181818182,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,3,carpark,Neutral phrase,2.61152505875,1,1008
260,64,Sklar_Hebrew_neutral,50,1,0.3,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,תיבת דואר,Hebrew,2.4467911720299997,1,
261,65,New,50,1,-4.023255814,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,2,The attacker followed the journalist,Negative sentence,2.12231111526,1,21
262,66,Sklar_Hebrew_negative,50,1,-3.1,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,מנוחת עולמים,Hebrew,3.0515031814599998,1,
263,67,New,50,1,-0.06818181799999999,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,The child spun the washer,Neutral sentence,1.31764602661,1,27
264,68,Sklar_Hebrew_negative,50,1,-4.15,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,יתד בעין,Hebrew,3.7167580127699993,1,
265,69,Sklar_Hebrew_neutral,80,1,1.15,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,גג-רעפים,Hebrew,2.61926388741,1,
266,70,Sklar,50,1,1.6976744190000002,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,3,body wash,Neutral phrase,1.7727329731,1,1014
267,71,Sklar_Hebrew_negative,50,1,-2.55,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,שטיפת קיבה,Hebrew,2.21145796776,1,
268,72,Sklar_Hebrew_negative,80,1,-4.35,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,0,מחנה ריכוז,Hebrew,1.44723010063,1,
269,73,Sklar_Hebrew_neutral,50,1,0.65,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,0,מעבר חצייה,Hebrew,1.7292580604599996,1,
270,74,New,50,1,-1.4883720930000002,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,2,The photographer shot the actor,Neutral sentence,3.52889704704,1,19
271,75,New,50,1,1.272727273,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,The elephant caught the poacher,Neutral sentence,1.04058790207,1,8
272,76,Sklar,50,1,0.522727273,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,apartment building,Neutral phrase,1.0941219329799998,1,1001
273,77,Sklar_Hebrew_negative,80,1,-2.68,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,טיפול שורש,Hebrew,2.10567498207,1,
274,78,Sklar_Hebrew_neutral,50,1,-0.2,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,גלגל שיניים,Hebrew,2.4115049839,1,
275,79,Sklar_Hebrew_neutral,80,1,0.65,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,2,מעבר חצייה,Hebrew,0.7697620391850001,1,
276,80,Sklar_Hebrew_negative,80,1,-2.25,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,סוף העולם,Hebrew,1.6287410259200001,1,
277,81,Sklar,50,1,-2.933333333,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,bad breath,Negative phrase,0.972852945328,1,1032
278,82,New,50,1,0.181818182,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,Harry caught the octopus,Neutral sentence,1.06381297112,1,6
279,83,Sklar_Hebrew_negative,50,1,-2.25,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,סוף העולם,Hebrew,2.37603497505,1,
280,84,New,50,1,-1.0,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,Claire went over the bridge,Negative sentence,0.9411070346829999,1,20
281,85,New,50,1,-4.3170731710000005,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,The terrorists captured the soldiers,Negative sentence,1.04020786285,1,23
282,86,Sklar,50,1,0.636363636,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,clothes closet,Neutral phrase,2.06641387939,1,1000
283,87,Sklar_Hebrew_neutral,50,1,1.65,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,ארגז חול,Hebrew,0.973064184189,1,
284,88,New,50,1,-3.933333333,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,The fish ate the people,Negative sentence,1.10595703125,1,25
285,89,New,50,1,-4.627906977,11,,,up,2016_Jan_14_1607,CFS popping time,85.03903929479999,up,1,,1,The car dragged Claire,Negative sentence,0.79661989212,1,12
286,90,New,50,1,-3.840909091,11,,,down,2016_Jan_14_1607,CFS popping time,85.03903929479999,down,1,,1,The criminal tackled the policeman,Negative sentence,1.1581451892899999,1,28
