,Unnamed: 0,Unnamed: 0.1,Condition,Contrast,List,MeanAffectivity,SubjNo,Unnamed: 16,Unnamed: 17,correct response,date,experiment_name,frameRate,given response,match?,participant,perceptual rating,prime,prime_semantics,rt,session,PairID,string_length
13783,13783,63,Sklar,50,1,0.674418605,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,helicopter pad,Neutral phrase,0.671371936798,1,1011.0,14
13784,13784,64,Sklar_Hebrew_neutral,80,1,1.05,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,דלת כניסה,Hebrew,0.612045049667,1,,9
13785,13785,65,Sklar,50,1,0.744186047,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,backpack,Neutral phrase,0.8051149845119999,1,1019.0,8
13786,13786,66,New,50,1,1.404761905,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,The people ate the fish,Neutral sentence,0.649580955505,1,25.0,23
13787,13787,67,New,50,1,-2.022727273,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The paper cut Andy,Negative sentence,0.7882881164550001,1,17.0,18
13788,13788,68,New,50,1,-4.581395349,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,The car crushed the officer,Negative sentence,0.650814056396,1,9.0,27
13789,13789,69,New,50,1,0.41463414600000004,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,Baby chased the dog,Neutral sentence,0.696335077286,1,7.0,19
13790,13790,70,Sklar_Hebrew_neutral,80,1,0.35,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,2,שרפרף מעץ,Hebrew,0.612828969955,1,,9
13791,13791,71,Sklar_Hebrew_neutral,80,1,0.65,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,2,מעבר חצייה,Hebrew,0.6282889842989999,1,,10
13792,13792,72,New,50,1,0.090909091,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,2,cardboard box,Neutral phrase,0.7109870910639999,1,1047.0,13
13793,13793,73,New,50,1,-4.837209302,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,1,The fire killed the fireman,Negative sentence,1.01182103157,1,4.0,27
13794,13794,74,Sklar_Hebrew_neutral,50,1,0.85,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,2,תיק גב,Hebrew,0.917834043503,1,,6
13795,13795,75,Sklar_Hebrew_negative,50,1,-2.25,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,סוף העולם,Hebrew,0.7579929828640001,1,,9
13796,13796,76,New,50,1,2.022727273,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,The policeman tackled the criminal,Neutral sentence,0.729596853256,1,28.0,34
13797,13797,77,Sklar_Hebrew_neutral,50,1,0.35,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,2,שרפרף מעץ,Hebrew,0.941501140594,1,,9
13798,13798,78,New,50,1,-1.1590909090000001,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,The kitten chewed the lawnmower,Neutral sentence,0.776465177536,1,15.0,31
13799,13799,79,Sklar_Hebrew_neutral,80,1,0.2,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,2,מגרש חנייה,Hebrew,1.05896902084,1,,10
13800,13800,80,Sklar_Hebrew_negative,50,1,-3.11,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,ליל הבדולח,Hebrew,0.659051179886,1,,10
13801,13801,81,Sklar,50,1,0.292682927,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,2,wooden stool,Neutral phrase,0.819875955582,1,1017.0,12
13802,13802,82,Sklar_Hebrew_negative,80,1,-3.54,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,מנת יתר,Hebrew,0.634879112244,1,,7
13803,13803,83,Sklar_Hebrew_negative,50,1,-4.35,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,מחנה ריכוז,Hebrew,0.7531709671019999,1,,10
13804,13804,84,New,50,1,-3.9111111110000003,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,2,The actor shot the photographer,Negative sentence,1.01167106628,1,19.0,31
13805,13805,85,Sklar,50,1,2.11627907,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,ironed shirt,Neutral phrase,0.706570863724,1,1006.0,12
13806,13806,86,New,50,1,-2.545454545,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,dentist drill,Negative phrase,0.7932748794560001,1,1046.0,13
13807,13807,87,Sklar_Hebrew_neutral,50,1,2.05,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,ארון בגדים,Hebrew,0.710477113724,1,,10
13808,13808,88,Sklar_Hebrew_negative,50,1,-2.55,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,שטיפת קיבה,Hebrew,0.964963912964,1,,10
13809,13809,89,Sklar_Hebrew_negative,50,1,-3.45,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,ריח מהפה,Hebrew,0.894393920898,1,,8
13810,13810,90,Sklar_Hebrew_neutral,80,1,1.95,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,סבון גוף,Hebrew,0.6037800312039999,1,,8
13811,13811,91,Sklar_Hebrew_neutral,50,1,0.3,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,תיבת דואר,Hebrew,0.694743871689,1,,9
13812,13812,92,New,50,1,2.558139535,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,The soldiers captured the terrorists,Neutral sentence,0.6001670360570001,1,23.0,36
13813,13813,93,Sklar,50,1,-2.8604651160000003,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,black eye,Negative phrase,0.922643899918,1,1031.0,9
13814,13814,94,New,50,1,0.045454545,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,The journalist followed the attacker,Neutral sentence,0.7817330360410001,1,21.0,36
13815,13815,95,Sklar,50,1,-2.255813953,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,weak knees,Negative phrase,1.0352020263700001,1,1030.0,10
13816,13816,96,Sklar,50,1,0.636363636,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,clothes closet,Neutral phrase,0.718025922775,1,1000.0,14
13817,13817,97,New,50,1,-1.386363636,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The hunter outwitted the bunny,Negative sentence,0.7531878948209999,1,22.0,30
13818,13818,98,New,50,1,-4.243902439,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The brick hit the baby,Negative sentence,0.662021160126,1,10.0,22
13819,13819,99,Sklar_Hebrew_neutral,50,1,0.85,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,דף שורות,Hebrew,0.60350394249,1,,8
13820,13820,100,Sklar_Hebrew_negative,50,1,-3.85,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,מצב צמח,Hebrew,0.7530701160430001,1,,7
13821,13821,101,New,50,1,3.545454545,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The fireman killed the fire,Neutral sentence,0.8001430034639999,1,4.0,27
13822,13822,102,Sklar_Hebrew_negative,50,1,-3.55,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,רכב הפוך,Hebrew,0.6824429035189999,1,,8
13823,13823,103,Sklar_Hebrew_negative,80,1,-3.35,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,פיטריות ברגליים,Hebrew,0.624063968658,1,,15
13824,13824,104,New,50,1,-1.0,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,Claire went over the bridge,Negative sentence,0.781737089157,1,20.0,27
13825,13825,105,Sklar,50,1,0.613636364,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,pedestrian crossing,Neutral phrase,0.729840993881,1,1013.0,19
13826,13826,106,Sklar_Hebrew_negative,80,1,-3.85,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,מצב צמח,Hebrew,0.59970498085,1,,7
13827,13827,107,New,50,1,0.071428571,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The pig was a male,Neutral sentence,0.600282907486,1,18.0,18
13828,13828,108,Sklar_Hebrew_neutral,80,1,0.35,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,מנחת מסוקים,Hebrew,0.565645933151,1,,11
13829,13829,109,Sklar_Hebrew_neutral,50,1,1.15,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,2,גג-רעפים,Hebrew,1.20496106148,1,,8
13830,13830,110,Sklar_Hebrew_negative,50,1,-2.15,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,מגולח ראש,Hebrew,0.623728990555,1,,9
13831,13831,111,New,50,1,1.9318181819999998,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,Sam hit the ball,Neutral sentence,0.670731067657,1,16.0,16
13832,13832,112,Sklar_Hebrew_negative,50,1,-4.1,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,סחר בנשים,Hebrew,0.7296810150149999,1,,9
13833,13833,113,New,50,1,-2.325581395,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,runny nose,Negative phrase,0.858790874481,1,1035.0,10
13834,13834,114,New,50,1,-4.522727273,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,John kicked the baby,Negative sentence,0.7700321674349999,1,13.0,20
13835,13835,115,Sklar_Hebrew_negative,50,1,-2.15,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,תשעה באב,Hebrew,0.647155046463,1,,8
13836,13836,116,Sklar_Hebrew_neutral,80,1,0.4,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,ידית אחיזה,Hebrew,0.710294961929,1,,10
13837,13837,117,New,50,1,-1.048780488,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,Sally licked the cat,Negative sentence,0.588687896729,1,24.0,20
13838,13838,118,New,50,1,-4.511627907,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The snake ate the man,Negative sentence,0.729467153549,1,29.0,21
13839,13839,119,New,50,1,-4.658536585,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The boar ate Bobby,Negative sentence,0.699694156647,1,3.0,18
13840,13840,120,New,50,1,0.772727273,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,desk lamp,Neutral phrase,0.741321086884,1,1022.0,9
13841,13841,121,Sklar,50,1,-3.813953488,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,electric chair,Negative phrase,1.02880096436,1,1048.0,14
13842,13842,122,New,50,1,1.2727272729999999,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The elephant caught the poacher,Neutral sentence,0.729588031769,1,8.0,31
13843,13843,123,New,50,1,-3.222222222,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The officer crushed the car,Neutral sentence,0.75318813324,1,9.0,27
13844,13844,124,Sklar_Hebrew_negative,50,1,-3.35,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,פיטריות ברגליים,Hebrew,0.576728820801,1,,15
13845,13845,125,New,50,1,0.522727273,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,letterbox,Neutral phrase,0.7346467971799999,1,1018.0,9
13846,13846,126,Sklar_Hebrew_negative,50,1,-2.68,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,טיפול שורש,Hebrew,0.726355791092,1,,10
13847,13847,127,Sklar_Hebrew_negative,50,1,-3.85,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,נרדם בנהיגה,Hebrew,0.659548997879,1,,11
13848,13848,128,New,50,1,-1.4883720930000002,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,The photographer shot the actor,Neutral sentence,0.706442117691,1,19.0,31
13849,13849,129,Sklar_Hebrew_neutral,50,1,-0.3,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,שמשה קדמית,Hebrew,0.68243098259,1,,10
13850,13850,130,Sklar,50,1,0.4318181820000001,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,paper clip,Neutral phrase,0.6595599651340001,1,1009.0,10
13851,13851,131,Sklar_Hebrew_negative,50,1,-3.75,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,2,כיסא חשמלי,Hebrew,0.752943992615,1,,10
13852,13852,132,Sklar,50,1,0.533333333,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,lined paper,Neutral phrase,0.6831009387970001,1,1005.0,11
13853,13853,133,New,50,1,0.5555555560000001,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,tin opener,Neutral phrase,0.612183094025,1,1021.0,10
13854,13854,134,Sklar,50,1,-2.8409090910000003,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,upside-down car,Negative phrase,0.600433111191,1,1045.0,15
13855,13855,135,Sklar_Hebrew_neutral,50,1,1.05,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,2,דלת כניסה,Hebrew,0.870622158051,1,,9
13856,13856,136,Sklar_Hebrew_neutral,50,1,0.75,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,2,מסך מחשב,Hebrew,0.808450937271,1,,8
13857,13857,137,New,50,1,-2.3111111109999998,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,Steve jumped on the dog,Negative sentence,0.9695680141449999,1,11.0,23
13858,13858,138,Sklar_Hebrew_negative,80,1,-2.0,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,2,בן-כלבה,Hebrew,0.612222194672,1,,7
13859,13859,139,Sklar,50,1,-3.285714286,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,skinhead,Negative phrase,0.776713848114,1,1025.0,8
13860,13860,140,Sklar_Hebrew_negative,50,1,-3.54,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,מנת יתר,Hebrew,0.8285779953,1,,7
13861,13861,141,Sklar_Hebrew_negative,80,1,-2.15,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,מגולח ראש,Hebrew,0.828945159912,1,,9
13862,13862,142,Sklar_Hebrew_neutral,50,1,0.95,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,מהדק נייר,Hebrew,0.659143924713,1,,9
13863,13863,143,Sklar_Hebrew_neutral,80,1,1.65,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,ארגז חול,Hebrew,0.6824150085449999,1,,8
13864,13864,144,Sklar_Hebrew_negative,80,1,-2.55,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,שטיפת קיבה,Hebrew,0.769795894623,1,,10
13865,13865,145,New,50,1,-3.146341463,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,The octopus caught Harry,Negative sentence,0.705968141556,1,6.0,24
13866,13866,146,New,50,1,1.3023255809999998,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,2,dining table,Neutral phrase,0.858932971954,1,1023.0,12
13867,13867,147,Sklar_Hebrew_negative,80,1,-2.68,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,2,טיפול שורש,Hebrew,0.734786987305,1,,10
13868,13868,148,Sklar_Hebrew_negative,80,1,2.25,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,פנס בעין,Hebrew,0.682301044464,1,,8
13869,13869,149,Sklar,50,1,-3.0,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,stomach pump,Negative phrase,0.85898399353,1,1033.0,12
13870,13870,150,New,50,1,-1.952380952,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,black head,Negative phrase,0.7297101020810001,1,1043.0,10
13871,13871,151,Sklar_Hebrew_neutral,80,1,0.95,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,מהדק נייר,Hebrew,0.5416188240049999,1,,9
13872,13872,152,Sklar,50,1,0.813953488,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,high ceiling,Neutral phrase,0.819976806641,1,1020.0,12
13873,13873,153,New,50,1,2.255813953,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,The cat licked Sally,Neutral sentence,0.927912950516,1,24.0,20
13874,13874,154,New,50,1,-3.5348837210000004,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,frost bite,Negative phrase,0.7646379470829999,1,1042.0,10
13875,13875,155,Sklar_Hebrew_negative,80,1,-3.45,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,ריח מהפה,Hebrew,0.6471469402310001,1,,8
13876,13876,156,New,50,1,-2.80952381,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The dog scared the child,Negative sentence,0.8990619182590001,1,26.0,24
13877,13877,157,Sklar_Hebrew_negative,80,1,-2.7,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,לקפוץ מהגג,Hebrew,0.612033128738,1,,10
13878,13878,158,Sklar,50,1,-3.5111111110000004,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,root canal,Negative phrase,1.05204200745,1,1024.0,10
13879,13879,159,Sklar_Hebrew_neutral,80,1,-0.3,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,שמשה קדמית,Hebrew,0.7581479549410001,1,,10
13880,13880,160,Sklar,50,1,0.681818182,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,hand rail,Neutral phrase,0.612079143524,1,1007.0,9
13881,13881,161,Sklar_Hebrew_neutral,80,1,1.15,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,2,גג-רעפים,Hebrew,0.84707403183,1,,8
13882,13882,162,Sklar_Hebrew_negative,50,1,-4.7,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,2,תינוק בתנור,Hebrew,0.9058048725130001,1,,11
13883,13883,163,Sklar,50,1,0.214285714,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,cogwheel,Neutral phrase,0.8002190589899999,1,1003.0,8
13884,13884,164,New,50,1,-2.23255814,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The male was a pig,Negative sentence,0.753067016602,1,18.0,18
13885,13885,165,New,50,1,-3.8409090910000003,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,0,The criminal tackled the policeman,Negative sentence,0.823960065842,1,28.0,34
13886,13886,166,Sklar_Hebrew_neutral,50,1,0.65,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,מעבר חצייה,Hebrew,0.6945478916169999,1,,10
13887,13887,167,New,50,1,-4.3170731710000005,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The terrorists captured the soldiers,Negative sentence,0.870852947235,1,23.0,36
13888,13888,168,New,50,1,-2.7317073169999997,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,computer bug,Negative phrase,0.8002159595489999,1,1039.0,12
13889,13889,169,New,50,1,0.186046512,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,Andy cut the paper,Neutral sentence,0.753015995026,1,17.0,18
13890,13890,170,Sklar_Hebrew_neutral,50,1,1.9,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,חולצה מגוהצת,Hebrew,0.652032852173,1,,12
13891,13891,171,Sklar,50,1,0.454545455,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,windshield,Neutral phrase,0.76482796669,1,1016.0,10
13892,13892,172,Sklar_Hebrew_neutral,80,1,0.1,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,פסי האטה,Hebrew,0.659125089645,1,,8
13893,13893,173,Sklar_Hebrew_neutral,80,1,-0.1,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,מוט הילוכים,Hebrew,0.8237500190729999,1,,11
13894,13894,174,New,50,1,-0.06818181799999999,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The child spun the washer,Neutral sentence,0.6900560855869999,1,27.0,25
13895,13895,175,Sklar,50,1,-2.933333333,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,2,bad breath,Negative phrase,0.929677963257,1,1032.0,10
13896,13896,176,New,50,1,-3.536585366,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,The washer spun the child,Negative sentence,1.06688380241,1,27.0,25
13897,13897,177,Sklar,50,1,0.181818182,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,carpark,Neutral phrase,0.9225580692290001,1,1008.0,7
13898,13898,178,New,50,1,-4.627906977,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,The car dragged Claire,Negative sentence,0.654184103012,1,12.0,22
13899,13899,179,New,50,1,-2.348837209,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,The baby hit the brick,Neutral sentence,0.776525020599,1,10.0,22
13900,13900,180,New,50,1,-0.955555556,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,Bobby ate the boar,Neutral sentence,0.614060878754,1,3.0,18
13901,13901,181,Sklar_Hebrew_neutral,80,1,0.3,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,תיבת דואר,Hebrew,0.565047025681,1,,9
13902,13902,182,New,50,1,-4.023255814,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The attacker followed the journalist,Negative sentence,0.973069906235,1,21.0,36
13903,13903,183,Sklar,50,1,0.325581395,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,gear shift,Neutral phrase,0.737864971161,1,1010.0,10
13904,13904,184,Sklar,50,1,-3.4651162789999996,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,vegetative state,Negative phrase,0.734742164612,1,1028.0,16
13905,13905,185,Sklar_Hebrew_negative,50,1,-4.15,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,יתד בעין,Hebrew,0.694360971451,1,,8
13906,13906,186,New,50,1,-2.644444444,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The ball hit Sam,Negative sentence,0.694243907928,1,16.0,16
13907,13907,187,Sklar,50,1,-3.833333333,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,overdose,Negative phrase,0.647230148315,1,1027.0,8
13908,13908,188,New,50,1,-3.1395348839999997,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,water boarding,Negative phrase,0.60515499115,1,1034.0,14
13909,13909,189,Sklar_Hebrew_negative,80,1,-1.74,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,2,פיק ברכיים,Hebrew,0.694314002991,1,,10
13910,13910,190,Sklar,50,1,1.6976744190000002,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,body wash,Neutral phrase,0.764746189117,1,1014.0,9
13911,13911,191,New,50,1,-1.219512195,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,2,The man ate the snake,Neutral sentence,0.781541109085,1,29.0,21
13912,13912,192,New,50,1,0.363636364,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,traffic light,Neutral phrase,0.698898077011,1,1051.0,13
13913,13913,193,Sklar_Hebrew_neutral,50,1,0.2,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,מגרש חנייה,Hebrew,0.612134933472,1,,10
13914,13914,194,New,50,1,-1.414634146,7,,,down,2016_Jan_13_1002,CFS popping time,84.978392254,down,1,,3,Claire dragged the car,Neutral sentence,0.635473966599,1,12.0,22
13915,13915,195,New,50,1,-0.9090909090000001,7,,,up,2016_Jan_13_1002,CFS popping time,84.978392254,up,1,,3,The dog jumped on Steve,Neutral sentence,0.752912998199,1,11.0,23
13916,13916,0,Sklar_Hebrew_neutral,80,1,1.9,8,,,down,2016_Jan_14_1013,CFS popping time,85.0585267325,down,1,,1,חולצה מגוהצת,Hebrew,1.03118395805,1,,12
13917,13917,1,Sklar,50,1,0.4318181820000001,8,,,up,2016_Jan_14_1013,CFS popping time,85.0585267325,up,1,,0,paper clip,Neutral phrase,1.50603699684,1,1009.0,10
13918,13918,2,Sklar,50,1,2.11627907,8,,,up,2016_Jan_14_1013,CFS popping time,85.0585267325,up,1,,2,ironed shirt,Neutral phrase,1.26357698441,1,1006.0,12
13919,13919,3,Sklar_Hebrew_negative,50,1,-2.0,8,,,up,2016_Jan_14_1013,CFS popping time,85.0585267325,up,1,,2,בן-כלבה,Hebrew,3.06980204582,1,,7
13920,13920,4,Sklar_Hebrew_neutral,80,1,0.95,8,,,up,2016_Jan_14_1013,CFS popping time,85.0585267325,down,0,,2,מהדק נייר,Hebrew,0.788624048233,1,,9
13921,13921,5,Sklar_Hebrew_neutral,80,1,0.65,8,,,up,2016_Jan_14_1013,CFS popping time,85.0585267325,up,1,,2,מעבר חצייה,Hebrew,0.623658895493,1,,10
13922,13922,6,Sklar_Hebrew_neutral,80,1,0.35,8,,,up,2016_Jan_14_1013,CFS popping time,85.0585267325,up,1,,2,מנחת מסוקים,Hebrew,0.635579109192,1,,11
13923,13923,7,New,50,1,0.186046512,8,,,down,2016_Jan_14_1013,CFS popping time,85.0585267325,down,1,,2,Andy cut the paper,Neutral sentence,1.20015597343,1,17.0,18
13924,13924,8,Sklar,50,1,0.613636364,8,,,down,2016_Jan_14_1013,CFS popping time,85.0585267325,down,1,,2,pedestrian crossing,Neutral phrase,0.737299919128,1,1013.0,19
13925,13925,9,Sklar_Hebrew_negative,80,1,-3.45,8,,,down,2016_Jan_14_1013,CFS popping time,85.0585267325,down,1,,2,ריח מהפה,Hebrew,1.14128899574,1,,8
13926,13926,10,Sklar_Hebrew_negative,80,1,-2.05,8,,,up,2016_Jan_14_1013,CFS popping time,85.0585267325,up,1,,2,שיער פנים,Hebrew,1.25877714157,1,,9
13927,13927,11,New,50,1,-1.0,8,,,up,2016_Jan_14_1013,CFS popping time,85.0585267325,up,1,,2,Claire went over the bridge,Negative sentence,1.16474699974,1,20.0,27
13928,13928,12,Sklar_Hebrew_neutral,80,1,1.65,8,,,up,2016_Jan_14_1013,CFS popping time,85.0585267325,up,1,,2,ארגז חול,Hebrew,0.906177997589,1,,8
13929,13929,13,Sklar_Hebrew_negative,50,1,-4.35,8,,,up,2016_Jan_14_1013,CFS popping time,85.0585267325,up,1,,2,מחנה ריכוז,Hebrew,0.972702980042,1,,10
13930,13930,14,New,50,1,-2.325581395,8,,,up,2016_Jan_14_1013,CFS popping time,85.0585267325,up,1,,2,runny nose,Negative phrase,0.752931833267,1,1035.0,10
